SiteKey,Year,MonthNum,CampusKey,kWp,Number of panels,Panel,Inverter,lat,Lon,monthly_generation_kwh,nonnull_generation_intervals,air_temperature_mean_c,apparent_temperature_mean_c,dew_point_mean_c,relative_humidity_mean_pct,wind_speed_mean,generation_kwh_per_kwp,month_sin,month_cos
25,2021,3,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,39712.78125,1394,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,103.38639292408622,1.0,6.123233995736766e-17
26,2021,3,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3914.69921875,1342,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,100.53156699409348,1.0,6.123233995736766e-17
27,2021,3,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,35261.0,1054,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,65.32234160800297,1.0,6.123233995736766e-17
30,2021,3,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,3905.287109375,1330,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,92.63014965310722,1.0,6.123233995736766e-17
31,2021,3,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,7614.3359375,1384,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,99.88634313918405,1.0,6.123233995736766e-17
32,2021,3,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,3314.64453125,1346,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,93.00349414281706,1.0,6.123233995736766e-17
33,2021,3,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,8770.7734375,1376,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,99.91767415698337,1.0,6.123233995736766e-17
34,2021,3,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,2070.96875,1282,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,96.81948340345956,1.0,6.123233995736766e-17
35,2021,3,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,279.578125,139,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,9.49331494057725,1.0,6.123233995736766e-17
36,2021,3,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4948.26953125,1351,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,99.30302089604656,1.0,6.123233995736766e-17
37,2021,3,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,4941.16015625,1364,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,96.60137157869013,1.0,6.123233995736766e-17
38,2021,3,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,5661.46875,1367,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,99.7439878435518,1.0,6.123233995736766e-17
39,2021,3,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3270.990234375,1322,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,68.51676234551738,1.0,6.123233995736766e-17
40,2021,3,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,7501.0,1381,17.004426523238575,16.279267473121976,12.191223118275202,76.53102598570564,7.818669354800403,88.44475887277443,1.0,6.123233995736766e-17
14,2021,4,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,5485.5,1249,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,83.11363636363636,0.8660254037844387,-0.4999999999999998
15,2021,4,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,7248.09375,1257,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,76.91101177843804,0.8660254037844387,-0.4999999999999998
16,2021,4,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,1338.880859375,1116,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,44.62936197916667,0.8660254037844387,-0.4999999999999998
17,2021,4,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3600.51171875,1220,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,79.5517392565179,0.8660254037844387,-0.4999999999999998
18,2021,4,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,14238.875,1251,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,84.77034589510032,0.8660254037844387,-0.4999999999999998
19,2021,4,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,16353.703125,1254,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,476.5065013111888,0.8660254037844387,-0.4999999999999998
20,2021,4,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,6515.640625,1239,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,84.37763047138047,0.8660254037844387,-0.4999999999999998
21,2021,4,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,2991.65234375,1208,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,76.1816232174688,0.8660254037844387,-0.4999999999999998
22,2021,4,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,5376.71875,1236,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,74.39765808772658,0.8660254037844387,-0.4999999999999998
23,2021,4,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,4472.078125,1234,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,75.92662351443124,0.8660254037844387,-0.4999999999999998
24,2021,4,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,7452.2109375,1250,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,185.10210972429212,0.8660254037844387,-0.4999999999999998
25,2021,4,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,32578.40625,1275,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,84.81309551702593,0.8660254037844387,-0.4999999999999998
26,2021,4,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3037.02734375,1209,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,77.99248443117617,0.8660254037844387,-0.4999999999999998
27,2021,4,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,1582.25,75,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,2.93117821415339,0.8660254037844387,-0.4999999999999998
30,2021,4,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,3217.3125,1219,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,76.31196631878558,0.8660254037844387,-0.4999999999999998
31,2021,4,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,6154.6640625,1236,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,80.73808293978747,0.8660254037844387,-0.4999999999999998
32,2021,4,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,2530.9296875,1209,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,71.013739828844,0.8660254037844387,-0.4999999999999998
33,2021,4,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,6885.875,1239,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,78.44469127363864,0.8660254037844387,-0.4999999999999998
34,2021,4,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,1675.275390625,1157,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,78.32049512038336,0.8660254037844387,-0.4999999999999998
35,2021,4,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,658.99609375,374,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,22.376777376910017,0.8660254037844387,-0.4999999999999998
36,2021,4,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3904.70703125,1233,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,78.36056655127433,0.8660254037844387,-0.4999999999999998
37,2021,4,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,3784.265625,1234,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,73.98368768328446,0.8660254037844387,-0.4999999999999998
38,2021,4,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,4417.265625,1228,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,77.8235663319239,0.8660254037844387,-0.4999999999999998
39,2021,4,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2632.92578125,1198,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,55.15135695957268,0.8660254037844387,-0.4999999999999998
40,2021,4,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,5757.5234375,1232,14.843236111134376,13.311793981465627,9.640796296361458,74.7253472221632,7.958629629606945,67.88731797547459,0.8660254037844387,-0.4999999999999998
14,2021,5,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,3711.9765625,1099,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,56.242069128787875,0.49999999999999994,-0.8660254037844387
15,2021,5,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,5191.234375,1140,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,55.08525440365026,0.49999999999999994,-0.8660254037844387
16,2021,5,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,904.9482421875,965,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,30.16494140625,0.49999999999999994,-0.8660254037844387
17,2021,5,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2578.953125,1055,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,56.98084677419355,0.49999999999999994,-0.8660254037844387
18,2021,5,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,9820.546875,1107,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,58.466076531523484,0.49999999999999994,-0.8660254037844387
19,2021,5,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,11336.6875,1110,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,330.32306235431236,0.49999999999999994,-0.8660254037844387
20,2021,5,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4553.765625,1087,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,58.971323815073816,0.49999999999999994,-0.8660254037844387
21,2021,5,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,1928.671875,1041,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,49.113111153552325,0.49999999999999994,-0.8660254037844387
22,2021,5,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,3643.8359375,1079,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,50.419758371385086,0.49999999999999994,-0.8660254037844387
23,2021,5,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,3195.5703125,1118,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,54.25416489813243,0.49999999999999994,-0.8660254037844387
24,2021,5,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,5557.859375,1106,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,138.04916480377545,0.49999999999999994,-0.8660254037844387
25,2021,5,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,23453.59375,1127,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,61.05798643653025,0.49999999999999994,-0.8660254037844387
26,2021,5,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2112.37890625,1053,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,54.24701865048793,0.49999999999999994,-0.8660254037844387
27,2021,5,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,15880.9375,689,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,29.42003982956651,0.49999999999999994,-0.8660254037844387
30,2021,5,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,2478.9609375,1092,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,58.79888371679317,0.49999999999999994,-0.8660254037844387
31,2021,5,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4538.5234375,1090,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,59.53723517643972,0.49999999999999994,-0.8660254037844387
32,2021,5,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,1798.28125,1039,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,50.45682519640853,0.49999999999999994,-0.8660254037844387
33,2021,5,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,5054.8359375,1088,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,57.58528067327409,0.49999999999999994,-0.8660254037844387
34,2021,5,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,1275.19140625,1025,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,59.616241526414214,0.49999999999999994,-0.8660254037844387
35,2021,5,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,1694.890625,1064,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,57.551464346349746,0.49999999999999994,-0.8660254037844387
36,2021,5,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2491.2578125,1066,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,49.99513972506522,0.49999999999999994,-0.8660254037844387
37,2021,5,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,2717.6171875,1098,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,53.130345796676444,0.49999999999999994,-0.8660254037844387
38,2021,5,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,2950.296875,1076,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,51.97845093375617,0.49999999999999994,-0.8660254037844387
39,2021,5,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,1922.8984375,1065,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,40.27855964599916,0.49999999999999994,-0.8660254037844387
40,2021,5,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,3885.375,1081,11.711471774200605,9.776350806469086,8.113060035817204,80.93492383508737,8.019426523254033,45.81269897417757,0.49999999999999994,-0.8660254037844387
14,2021,6,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,2859.8671875,1050,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,43.33132102272727,1.2246467991473532e-16,-1.0
15,2021,6,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,4026.015625,1075,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,42.72087887308999,1.2246467991473532e-16,-1.0
16,2021,6,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,575.517578125,894,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,19.183919270833332,1.2246467991473532e-16,-1.0
17,2021,6,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,1992.08203125,1026,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,44.01418540101635,1.2246467991473532e-16,-1.0
18,2021,6,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,7553.71875,1074,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,44.97064207894267,1.2246467991473532e-16,-1.0
19,2021,6,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,8846.75,1079,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,257.7724358974359,1.2246467991473532e-16,-1.0
20,2021,6,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3443.546875,1052,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,44.593976625226624,1.2246467991473532e-16,-1.0
21,2021,6,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,1456.05859375,1008,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,37.07814091545709,1.2246467991473532e-16,-1.0
22,2021,6,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,2937.7421875,1048,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,40.649539054932895,1.2246467991473532e-16,-1.0
23,2021,6,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,2417.046875,1044,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,41.03644949066214,1.2246467991473532e-16,-1.0
24,2021,6,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,4425.5625,1065,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,109.92455290611029,1.2246467991473532e-16,-1.0
25,2021,6,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,16689.71875,1004,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,43.44923135999167,1.2246467991473532e-16,-1.0
26,2021,6,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,1635.4453125,1014,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,41.999109206471495,1.2246467991473532e-16,-1.0
27,2021,6,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,22404.3125,1130,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,41.50483975546499,1.2246467991473532e-16,-1.0
30,2021,6,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,1910.57421875,1020,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,45.31722530241936,1.2246467991473532e-16,-1.0
31,2021,6,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3662.9140625,1055,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,48.050820707070706,1.2246467991473532e-16,-1.0
32,2021,6,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,1433.90234375,1009,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,40.23295016133558,1.2246467991473532e-16,-1.0
33,2021,6,1,87.78,266.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,4106.265625,1060,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,46.779057017543856,1.2246467991473532e-16,-1.0
34,2021,6,1,21.39,69.0,Trina 310W,1 x SolarEdge SE17K,-37.71828652,145.0509752,954.5390625,964,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,44.62548211781206,1.2246467991473532e-16,-1.0
35,2021,6,1,29.45,95.0,Trina 310W,1 x SolarEdge SE25K,-37.71828652,145.0509752,1239.46484375,995,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,42.087091468590835,1.2246467991473532e-16,-1.0
36,2021,6,1,49.83,151.0,Trina 330W,1 x SolarEdge SE27.6K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,1908.7734375,1025,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,38.305708157736305,1.2246467991473532e-16,-1.0
37,2021,6,1,51.15,155.0,Trina 330W,1 x SolarEdge SE25K + 1 x SolarEdge SE17K,-37.71828652,145.0509752,2057.984375,1032,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,40.23429863147605,1.2246467991473532e-16,-1.0
38,2021,6,1,56.76,172.0,Trina 330W,1 x SolarEdge SE50K,-37.71828652,145.0509752,2144.2109375,1046,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,37.77679593904158,1.2246467991473532e-16,-1.0
39,2021,6,1,47.74,154.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,1424.14453125,992,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,29.831263746334308,1.2246467991473532e-16,-1.0
40,2021,6,1,84.81,257.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,3016.7578125,1043,10.410647397528024,8.448277523199154,8.083583597710962,86.99910703799084,8.049285629083721,35.57077953661125,1.2246467991473532e-16,-1.0
14,2021,7,1,66.0,200.0,Trina 330W,2 x SolarEdge SE27.6K,-37.71828652,145.0509752,656.8203125,154,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,9.951822916666666,-0.4999999999999997,-0.8660254037844388
15,2021,7,1,94.24,304.0,Trina 310W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,4363.7265625,1084,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,46.3043990078523,-0.4999999999999997,-0.8660254037844388
16,2021,7,1,30.0,115.38,TBD,SMA,-37.71828652,145.0509752,644.212890625,896,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,21.473763020833335,-0.4999999999999997,-0.8660254037844388
17,2021,7,1,45.26,146.0,Trina 310W,1 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,2238.39453125,1050,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,49.45635287781706,-0.4999999999999997,-0.8660254037844388
18,2021,7,1,167.97,509.0,Trina 330W,3 x SolarEdge SE50K,-37.71828652,145.0509752,8429.796875,1087,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,50.18632419479669,-0.4999999999999997,-0.8660254037844388
19,2021,7,1,34.32,104.0,Trina 330W,1 x SolarEdge SE27.6K,-37.71828652,145.0509752,9785.984375,1089,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,285.1394048659674,-0.4999999999999997,-0.8660254037844388
20,2021,7,1,77.22,234.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,3887.9765625,1072,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,50.34934683372183,-0.4999999999999997,-0.8660254037844388
21,2021,7,1,39.27,119.0,Trina 330W,2 x SolarEdge SE17K,-37.71828652,145.0509752,1648.8203125,1027,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,41.98676629742806,-0.4999999999999997,-0.8660254037844388
22,2021,7,1,72.27,219.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,3210.5859375,1067,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,44.42487806143628,-0.4999999999999997,-0.8660254037844388
23,2021,7,1,58.9,190.0,Trina 310W,1 x SolarEdge SE50K,-37.71828652,145.0509752,2620.3828125,1061,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,44.48867253820034,-0.4999999999999997,-0.8660254037844388
24,2021,7,1,40.26,122.0,Trina 330W,1 x SolarEdge SE82.8K,-37.71828652,145.0509752,4766.2890625,1079,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,118.38770647044213,-0.4999999999999997,-0.8660254037844388
25,2021,7,1,384.12,1164.0,Trina 330W,4 x SolarEdge SE82.8K,-37.71828652,145.0509752,20144.0,1102,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,52.44194522545038,-0.4999999999999997,-0.8660254037844388
26,2021,7,1,38.94,118.0,Trina 330W,1 x SolarEdge SE17K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,1798.62890625,1039,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,46.189751059322035,-0.4999999999999997,-0.8660254037844388
27,2021,7,1,539.8,1240.92,SunpowerSPR-E20-435-COM,5 X ABB,-37.71828652,145.0509752,23798.25,1137,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,44.087161911819194,-0.4999999999999997,-0.8660254037844388
30,2021,7,1,42.16,136.0,Trina 310W,2 x SolarEdge SE17K,-37.71828652,145.0509752,2047.875,1038,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,48.57388519924099,-0.4999999999999997,-0.8660254037844388
31,2021,7,1,76.23,231.0,Trina 330W,2 x SolarEdge SE25K + 1 x SolarEdge SE15K,-37.71828652,145.0509752,4015.34375,1072,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,52.674062049062044,-0.4999999999999997,-0.8660254037844388
32,2021,7,1,35.64,108.0,Trina 330W,2 x SolarEdge SE15K,-37.71828652,145.0509752,1569.7578125,1025,9.797658862876254,7.058428093645485,6.486900780379265,81.57279821627425,,44.044832000561165,-0.4999999999999997,-0.8660254037844388
